623.342537 	125.678972
656.316434 	112.158482
692.061224 	98.529638
730.169504 	85.633448
771.114164 	72.840949
814.656744 	60.858689
861.139846 	49.719636
909.999128 	39.675868
961.369755 	30.940892
1014.963700 	23.869190
1070.564023 	18.202904
1127.503501 	14.752352
1185.684544 	13.070556
1244.238878 	13.724938
1302.929413 	16.278026
1361.004768 	20.950076
1418.231404 	27.570605
1474.006107 	35.944566
1527.932042 	46.009345
1579.456200 	57.371117
1628.802961 	69.947238
1675.466089 	83.477072
1719.557321 	97.679747
1760.850700 	112.314965
1799.656269 	127.328751
1835.629212 	142.318697
1869.252244 	157.547559
1900.398835 	172.521631
1929.624154 	187.525375
1956.304987 	202.039474
1981.198083 	215.944589
607.064766 	162.027495
640.318782 	148.327007
676.073727 	135.130073
714.369815 	121.945737
755.536826 	109.512227
799.819268 	97.382923
847.111652 	86.112700
897.008063 	75.895452
949.606181 	67.106575
1004.744353 	59.775089
1061.862302 	54.188137
1120.827901 	50.503274
1180.903453 	48.786482
1241.762653 	49.295713
1302.488055 	52.017795
1362.671675 	56.828598
1421.852079 	63.568907
1479.338330 	72.067284
1534.840172 	82.225291
1587.985495 	93.912361
1638.317710 	106.448252
1685.952552 	120.147520
1730.714946 	134.197592
1772.772055 	149.150563
1811.614187 	163.799984
1848.031477 	178.912160
1881.639795 	193.748175
1912.707961 	208.364165
1941.805051 	222.916296
1968.477873 	237.105854
1993.001284 	250.722844
591.338042 	200.554572
624.293157 	187.484415
660.021738 	174.181501
698.434245 	161.654258
740.086173 	148.956988
784.819811 	137.179177
832.726667 	125.822319
883.679617 	115.785924
937.579593 	106.856957
994.185895 	99.420431
1053.124272 	93.860665
1113.948472 	90.061796
1176.155901 	88.374194
1238.928077 	88.855051
1302.114470 	91.729197
1364.229221 	96.420612
1425.468929 	103.330053
1484.802107 	112.025840
1541.881069 	122.293391
1596.273483 	133.768084
1647.969921 	146.577774
1696.417872 	159.972704
1741.868848 	174.074302
1784.238214 	188.430143
