516.756915 	918.078034
539.818059 	920.606210
564.459898 	922.831379
590.791644 	925.154910
619.016465 	927.172659
649.074482 	929.152118
681.214640 	930.969496
715.245437 	932.597078
751.297189 	933.908855
789.549408 	935.023072
829.774202 	935.562338
872.001836 	935.897669
916.181643 	935.789116
962.007551 	935.072230
1009.151001 	933.931170
1057.734307 	932.446360
1107.171517 	930.430208
1157.595511 	927.621742
1207.975146 	924.489043
1258.513714 	920.860794
1308.361296 	916.800777
1357.826831 	912.253043
1405.838857 	907.456076
1453.039577 	902.033538
1498.060126 	896.695373
1542.189739 	890.829603
1583.463512 	885.137050
1623.534713 	879.052101
1661.049933 	873.331287
1696.996337 	867.251872
1730.397851 	861.437145
507.249011 	950.742257
530.378973 	953.944288
555.029788 	957.129060
581.579845 	960.284953
609.989526 	963.356488
640.197823 	966.200036
672.593655 	969.003515
707.099959 	971.368887
743.539571 	973.680495
782.475282 	975.314839
823.503195 	977.007185
866.625404 	977.870976
911.610897 	978.294058
958.644853 	978.178517
1007.232007 	977.547102
1057.301578 	976.263934
1108.389478 	973.995196
1160.060660 	971.577107
1212.094950 	968.112445
1263.925314 	964.354446
1315.525798 	959.872565
1366.086047 	954.895130
1415.865734 	949.252552
1463.683561 	943.522390
1510.393506 	936.922522
1554.530059 	930.673141
1597.482454 	923.619427
1637.446410 	916.904069
1675.829402 	909.822936
1711.705240 	903.114130
1745.892753 	896.140941
498.635698 	984.123315
521.622637 	988.450106
546.184637 	992.474336
572.807809 	996.637718
601.233140 	1000.610899
631.744202 	1004.615241
664.488965 	1008.212094
699.292784 	1011.702260
736.455322 	1014.744068
775.920357 	1017.604801
817.729195 	1019.933270
861.535305 	1021.768368
907.836777 	1022.987806
956.074058 	1023.292350
1005.952747 	1023.011791
1057.242293 	1022.016538
1109.938849 	1020.431945
1162.934649 	1017.799385
1216.522621 	1014.268703
1269.832816 	1010.070376
1322.829696 	1005.204441
1374.975127 	999.462223
1425.486537 	993.335645
1474.969164 	986.267251
1522.114979 	979.405098
1567.702612 	971.578462
1610.717462 	964.325993
1652.048963 	955.885803
1690.356132 	948.389472
1726.913770 	939.920908
1760.940641 	932.252849
490.516118 	1018.383712
513.384472 	1023.532780
538.018106 	1028.819050
564.723729 	1033.884586
593.342697 	1039.047764
624.018386 	1043.968758
656.987905 	1048.866150
692.216897 	1053.225779
729.887145 	1057.442344
769.983778 	1061.271989
812.595573 	1064.704828
857.561113 	1067.135704
904.567767 	1069.040653
953.886831 	1070.067519
1004.984919 	1070.622805
1057.765729 	1069.809920
1111.434533 	1068.190614
1166.064100 	1065.599824
1221.295346 	1062.058385
1276.212195 	1057.552300
1330.600233 	1052.090512
1383.784030 	1045.889379
1435.962126 	1038.686338
1485.914537 	1031.629585
1534.763151 	1023.022691
1580.464243 	1014.670410
1624.539575 	1005.485677
1665.749787 	997.014903
1705.227884 	987.362221
1741.520187 	978.745990
1776.183651 	969.073292
483.268855 	1053.296572
506.130541 	1059.598973
530.897258 	1065.721514
557.455402 	1072.279352
586.269783 	1078.245138
617.157950 	1084.619206
650.396252 	1090.231796
686.052903 	1096.169564
724.099296 	1101.249715
764.771695 	1106.275183
808.138242 	1110.346493
853.983039 	1113.961415
901.942567 	1117.023806
952.194620 	1118.766523
1004.802990 	1119.692664
1058.569525 	1119.395659
1114.023816 	1118.044937
1170.134423 	1115.578993
1226.366059 	1112.056655
1282.911193 	1107.093941
1338.407628 	1101.177841
1393.048353 	1093.860226
1446.053048 	1086.574093
1497.687210 	1077.386116
1546.505371 	1068.540227
1593.555313 	1058.445641
1637.863020 	1049.051748
1680.325234 	1038.146655
1719.087335 	1028.576905
1756.595812 	1017.420970
1790.633482 	1007.707657
476.923737 	1088.988051
499.796822 	1096.097966
524.615346 	1103.762527
551.199594 	1110.872978
580.080112 	1118.556805
611.124045 	1125.621183
644.724837 	1133.222364
680.589476 	1139.541506
719.410600 	1146.475289
760.487767 	1151.997589
804.433887 	1157.696948
850.846361 	1162.123500
900.007829 	1165.826515
951.791406 	1168.280357
1004.920720 	1169.887471
1060.170493 	1170.424879
1116.610548 	1169.137885
1174.043174 	1166.733677
1231.923738 	1163.075429
1289.648063 	1157.744628
1346.741691 	1151.149683
1402.312093 	1143.806192
1456.684601 	1134.709226
1508.667195 	1125.547187
1558.794260 	1114.615998
1606.085150 	1104.366613
1651.640637 	1092.627447
1693.564634 	1081.704401
1733.547301 	1069.310034
1770.316939 	1058.503036
1805.062810 	1046.008988
471.566049 	1124.717706
494.534411 	1133.285344
519.172124 	1141.616311
546.087245 	1150.532214
575.032894 	1158.881307
606.466137 	1167.805363
640.164885 	1175.723828
676.536475 	1184.337906
715.517455 	1191.546748
757.265440 	1198.925622
801.758851 	1205.393186
848.994055 	1211.176983
899.074892 	1215.790851
951.641128 	1219.462022
1006.078889 	1221.525036
1062.520046 	1222.103771
1120.044952 	1221.715917
1179.011161 	1219.005789
1238.157859 	1215.384045
1296.913598 	1209.303575
1354.812561 	1202.664048
1411.990899 	1193.876748
1466.789426 	1184.585034
1520.025616 	1173.441826
1570.484203 	1162.722747
1618.902191 	1149.844600
1663.990451 	1138.031047
1706.937053 	1124.457743
1746.682666 	1112.307388
1784.306685 	1098.609511
1818.798338 	1086.550742
467.165436 	1161.036297
490.241271 	1170.387411
515.070592 	1180.622558
542.034619 	1189.937207
571.262379 	1200.236527
602.544973 	1209.484087
636.548106 	1219.554629
673.345203 	1228.563447
712.880162 	1237.988219
755.031147 	1246.035315
800.276739 	1253.993272
848.263138 	1260.467028
899.169081 	1266.405162
952.440153 	1270.394543
1008.201606 	1273.672465
1065.524099 	1274.853834
1124.334597 	1274.169301
1184.135251 	1271.828455
1244.275623 	1267.933659
1304.193783 	1262.008989
1363.412551 	1254.208051
1421.188447 	1245.535590
1477.256911 	1234.276891
1530.646545 	1223.137046
1582.282926 	1209.971065
1630.656215 	1197.522589
1676.780301 	1182.741744
1719.415840 	1169.213093
1759.741300 	1154.320285
1797.059819 	1140.627569
1831.997637 	1125.735187
464.019042 	1197.080188
487.209367 	1208.170110
512.023859 	1218.611016
539.291866 	1230.198056
568.451431 	1240.789732
600.293611 	1252.430745
634.541048 	1262.711098
671.723222 	1273.843711
711.587916 	1283.620791
754.197586 	1293.410189
799.989853 	1302.115545
848.785377 	1310.133836
900.199345 	1316.576893
954.614419 	1322.234393
1011.057591 	1325.580172
1069.301961 	1327.213248
1129.087443 	1326.969750
1190.019273 	1325.210529
1250.921119 	1320.516437
1311.687515 	1314.104498
1371.807722 	1306.546169
1430.328520 	1296.239036
1486.972091 	1285.273121
1541.257460 	1271.857410
1592.972579 	1258.956705
1642.380654 	1243.466774
1688.122034 	1229.019779
1731.851495 	1212.906036
1771.775257 	1197.953372
1809.592813 	1181.528792
1843.998116 	1166.537671
462.390857 	1233.597025
485.423796 	1245.058729
510.501611 	1257.403273
537.963535 	1269.426716
567.333603 	1282.175663
599.111470 	1293.779471
634.028826 	1306.467448
671.102542 	1317.760082
711.746931 	1329.880899
754.899216 	1340.165261
801.055217 	1350.425012
850.390277 	1358.966233
902.483968 	1366.933304
957.219732 	1372.916664
1014.400329 	1377.282113
1073.747099 	1379.337525
1134.420484 	1379.614150
1195.894441 	1377.531460
1257.852186 	1373.228616
1319.392471 	1366.732101
1380.322660 	1357.634663
1439.250555 	1347.513167
1496.359670 	1334.528036
1551.400912 	1321.353361
1603.728086 	1305.930924
1652.747239 	1290.974132
1699.568608 	1273.703277
1742.637611 	1257.653399
1783.268336 	1239.980611
1820.433580 	1223.669869
1855.359183 	1206.208673
461.741758 	1269.223790
484.945955 	1282.480766
510.231383 	1295.114185
537.947119 	1309.081016
567.391449 	1321.982808
599.950564 	1336.088816
634.612799 	1348.796628
672.235102 	1362.383644
713.004249 	1374.422581
756.705929 	1386.803144
803.534604 	1397.455207
853.545478 	1407.799447
906.098781 	1415.832536
961.309315 	1423.101376
1019.141418 	1427.651173
1078.888172 	1430.542245
1140.342737 	1430.886395
1202.440370 	1428.921709
1264.832895 	1424.573688
1326.981430 	1417.306100
1388.070551 	1408.553010
1447.990954 	1396.528686
1505.336982 	1384.133429
1560.720501 	1368.939899
1613.035439 	1353.426157
1663.008668 	1335.921791
1709.263337 	1319.162112
1753.055876 	1300.467465
1793.025378 	1282.987447
1830.951194 	1264.029068
1865.293764 	1246.536856
