360.698730 	227.691152
383.890338 	211.156507
409.736245 	194.275060
437.746334 	177.468357
469.215682 	159.989071
503.784932 	142.481928
542.196518 	124.735522
584.204965 	107.747303
630.330550 	90.834587
680.784176 	75.068515
735.471713 	60.224470
794.362529 	47.484729
857.193192 	36.702299
923.451049 	28.355480
992.342574 	22.901650
1063.487037 	20.459825
1135.677966 	21.482148
1207.730068 	25.452209
1278.908536 	32.546449
1348.191956 	42.349383
1414.959216 	54.654220
1478.257719 	68.787138
1537.886911 	84.521928
1593.711661 	101.413251
1645.288190 	118.782448
1693.070758 	136.786633
1736.988755 	154.812112
1777.029016 	172.420654
1814.025021 	190.220105
1847.650453 	207.176245
1878.476015 	223.712937
342.385179 	270.072761
364.492868 	254.944458
389.082314 	239.303239
416.740678 	222.723402
447.260600 	205.781962
481.352647 	188.458477
519.303993 	171.125079
561.160381 	153.979771
607.524349 	137.236147
658.581906 	121.248555
714.145396 	106.591478
774.764346 	92.980408
839.516558 	81.961806
908.151759 	73.071496
980.146372 	67.454996
1054.505886 	64.745395
1129.866104 	65.569155
1205.579178 	69.632253
1280.020061 	76.745044
1352.403133 	86.823097
1421.754583 	99.217169
1487.444135 	113.632861
1548.887280 	129.303892
1605.914057 	146.054311
1658.750000 	163.433587
1707.103093 	181.226367
1751.287218 	198.800304
1791.764905 	216.129752
1828.419982 	232.962611
1861.947878 	249.344344
1892.312045 	265.035407
324.539175 	316.713928
345.838837 	302.206614
369.804491 	286.985919
396.439548 	271.217601
426.409750 	254.963879
459.909717 	238.404206
497.062418 	221.644706
538.723260 	204.953747
585.040847 	188.445444
636.475795 	172.621426
693.108301 	157.709755
754.669817 	144.503517
821.497048 	133.008739
892.618829 	124.156283
967.658059 	118.074949
1045.240363 	115.333689
1124.260612 	115.839983
1203.326368 	119.829283
1281.312458 	126.983091
1356.688009 	136.902465
1428.842212 	149.246453
1496.652105 	163.412770
1559.896823 	179.005971
1618.230584 	195.343681
1671.913904 	212.363845
1720.874325 	229.357403
1765.428716 	246.416279
1805.825557 	262.854438
1842.442703 	279.042995
1875.757834 	294.573402
1905.787949 	309.317039
308.347931 	364.727253
328.787468 	351.785327
351.675167 	337.860572
377.536604 	323.341365
406.305460 	308.323268
439.069269 	292.623825
475.644890 	276.961410
517.012128 	260.708389
563.176631 	245.033115
614.914003 	229.542302
672.109702 	215.322943
735.131746 	201.969696
803.593293 	190.782614
877.228875 	181.680463
954.930670 	175.686659
1035.924027 	172.613930
1118.467196 	173.055037
1201.283040 	176.782319
1282.513294 	183.632394
1361.223771 	193.431568
1435.936596 	205.269691
1506.039774 	219.184916
1570.859154 	233.988800
1630.571160 	249.903698
1684.944704 	265.848750
1734.326169 	281.991592
1779.042269 	297.866217
1819.543233 	313.312262
1855.771419 	328.017055
1888.665916 	342.402348
1918.402919 	355.972966
293.593527 	415.925779
313.128517 	404.020784
335.024525 	391.758429
359.895502 	378.726112
388.037303 	364.967480
419.786462 	350.980213
455.952565 	336.296886
496.549479 	321.692132
542.578524 	306.888577
594.200534 	292.611903
652.087558 	278.768999
716.048921 	266.359812
786.181359 	255.271792
861.972485 	246.733240
942.695226 	240.454645
1026.729719 	237.578538
1112.896529 	237.728599
1199.258510 	241.186129
1284.061046 	247.630687
1365.768203 	256.671366
1443.052451 	268.054814
